licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
Croom - D0307,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b9408fb5-a7dd-ec11-a344-0050568a2d1a,D0307,da4fd925-8aa3-471f-8094-ef5d4b73adb8
Coolgreany - D0174,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b959c8ec-07c6-ec11-a341-0050568a2d1a,D0174,da4c9dd6-bcab-43ef-a516-c45d6e63a4bb
Birr - D0109,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-05-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b9622870-98ff-ed11-a350-0050568a2d1a,D0109,968aeff0-4daf-45f9-8ca7-1b5289691c17
Convoy - D0344,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-08-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b9713d8c-53d6-ea11-a329-0050568a2d1a,D0344,a6014a3c-0b0e-4450-95a4-e1d7c3a71065
Castlemartyr - D0134,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-05-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b9721f47-7cee-ed11-a34f-0050568a2d1a,D0134,2c577b50-f2c2-4349-bdb6-6d31176c0ddd
Drogheda - D0041,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b9892521-9b79-ea11-a325-0050568a2d1a,D0041,1e68c97b-dd90-4c0c-bfac-8df866b32cfe
Portlaw - D0274,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b9915e12-2123-ef11-a367-0050568a2d1a,D0274,584ddfd4-f18f-4220-8ec6-61f72000012e
Charlestown - D0214,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-05-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b9a4fe1f-81f9-ed11-a350-0050568a2d1a,D0214,7e7cf983-e6b8-4581-a2ec-1acf50edbddc
Crossmolina - D0073,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b9d1ed11-32b2-eb11-a334-0050568a2d1a,D0073,2a409ab6-1518-483a-986b-cccb61d11566
Duncannon - D0245,Annual Environmental Report,AER 2023 Rev1,2025-04-22T00:00:00,Closed,2024-08-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b9ddb52d-2b61-ef11-a36a-b687df52d074,D0245,52534249-30c5-49d3-bd83-2a78df2693c5
Belmullet - D0074,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-09-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b9deefa1-002d-ed11-a348-0050568a2d1a,D0074,2a248958-8424-4e9c-ae0b-e6598a5e6ef9
Ballybofey-Stranorlar - D0120,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-06-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b9e25da2-fcb9-ea11-a328-0050568a2d1a,D0120,9586e6e7-c9c0-4c5a-8bdb-5f462f1b9f8e
Tallow - D0273,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b9e5476f-55c1-ec11-a341-0050568a2d1a,D0273,59eb9d73-3f12-4140-b500-8f618f2aec99
Ringaskiddy - D0057,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-06-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b9e5cc62-6ef0-ec11-a344-0050568a2d1a,D0057,606f9461-c8f3-4a67-904e-665d83672277
Ballinasloe Town and Environs - D0032,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b9e99a99-6fc5-ec11-a341-0050568a2d1a,D0032,d356c7ab-2269-4a92-b54a-583fae62b185
Leitrim Village - D0278,Annual Environmental Report,AER 2020 Rev 1,2025-04-22T00:00:00,Closed,2021-05-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ba110cbe-cdb3-eb11-a334-0050568a2d1a,D0278,42e6c987-6b00-4e61-95d9-1f8c9f61d404
Bennettsbridge - D0400,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-06-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ba431b49-0cd8-eb11-a336-0050568a2d1a,D0400,6090d044-ccdc-4e82-b59f-e681937c57ea
Clonmellon - D0271,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-05-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ba753222-5dea-ed11-a34f-0050568a2d1a,D0271,c2edcac6-30ce-46d8-b4fc-2fa44e607ab1
Allenwood - D0493,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ba9c2f87-61ae-eb11-a334-0050568a2d1a,D0493,9cb217c7-9726-4cd7-9274-180b04867c84
Clonakilty and Environs - D0051,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=baaf6598-00e0-ec11-a344-0050568a2d1a,D0051,51cd63dc-6ef4-4b3a-a3e0-77c5df0413ae
Limerick Junction - D0457,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=babe1b78-83da-eb11-a336-0050568a2d1a,D0457,e0ea25d4-1d2b-4724-99a8-623b67f28d1b
Multyfarnham village and environs - D0510,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bb0da37d-65de-eb11-a336-0050568a2d1a,D0510,05f4f3c7-2c9b-4a93-a238-121efdd3499a
Longford - D0060,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bb182fde-7829-ef11-a368-0050568a2d1a,D0060,821d30e8-625e-42e9-b3f4-5225bc2a76e4
Kilbeggan - D0103,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bb21c405-79c1-ec11-a341-0050568a2d1a,D0103,b94b78e1-5de1-43f9-aa16-d6771ddf85cc
Glenties - D0210,Annual Environmental Report,AER 2020 Rev 1,2025-04-22T00:00:00,Closed,2021-07-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bb2e5250-6de9-eb11-a337-0050568a2d1a,D0210,d16fdaed-1dac-4ab4-9425-865b898baab2
Castletownshend - D0468,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bb31febd-409b-ea11-a326-0050568a2d1a,D0468,bdf0702e-4bf9-4f68-b993-955c91d27a5c
Corofin - D0434,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bb3a74df-06b4-eb11-a334-0050568a2d1a,D0434,43d7c907-3a62-48a3-bbdb-ed15e8d77781
Scarriff - D0319,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bb490e70-a7c7-ec11-a341-0050568a2d1a,D0319,5f6868d7-0efc-4fb3-9c64-c0a158ab184a
Kinnegad - D0104,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bb6ff3d0-d91c-ef11-a367-0050568a2d1a,D0104,2b7d8a73-8bb5-4f5e-84b0-b3b8ff8ac854
Kilpedder - D0416,Annual Environmental Report,D0416-01_2018_AER,2025-04-22T00:00:00,Closed,2019-04-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bba06885-5655-e911-a315-0050568a2d1a,D0416,6360e1d2-3404-4674-8e12-1a76aa2b989a
Kilrush - D0075,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bbbe0079-1124-ef11-a368-0050568a2d1a,D0075,cc723944-8bb3-4511-88b5-c29e42787726
Conna and Environs - D0439,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-06-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bc14e1cd-4e0c-ee11-a350-0050568a2d1a,D0439,e9d350b9-9965-4f75-be30-be87105dffdd
Mitchelstown - D0202,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-09-19T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bc1a89bb-9876-ef11-a36b-0050568a2d1a,D0202,0dc88a3f-c8a2-4650-9ce7-d9b8107ff2cd
Mullingar - D0008,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bc3073f6-4f99-ec11-a340-0050568a2d1a,D0008,ef892e8c-aedb-4aa8-80af-eba2decbe42e
Ballinaclash - D0412,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bc6dd952-5a99-ec11-a340-0050568a2d1a,D0412,5553e5fb-cce4-4e7f-bde6-d174b9f08d8a
Ballyliffen - D0351,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bc7a1af6-49cd-ec11-a342-0050568a2d1a,D0351,1cf96f28-7773-466a-8fcc-ed4035cf28c1
Rosscarbery-Owenahincha - D0172,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bc7ad05b-559f-ea11-a326-0050568a2d1a,D0172,cbf9aa4d-8afc-4159-8352-a62c4465564f
Tallow - D0273,Annual Environmental Report,AER 2020 Rev 1,2025-04-22T00:00:00,Closed,2021-05-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bcc46664-26c2-eb11-a335-0050568a2d1a,D0273,59eb9d73-3f12-4140-b500-8f618f2aec99
Balbriggan - D0023,Annual Environmental Report,AER 2018,2025-04-22T00:00:00,Closed,2019-03-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bd0decd7-983e-e911-a312-0050568a2d1a,D0023,be170d92-a967-4d47-bcfa-6ef7f147d8a9
Ballyhooley and Environs - D0432,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bd107208-c7da-ed11-a34e-0050568a2d1a,D0432,4f42a783-9a94-47f8-8d28-93689f5f321c
North Cobh - D0140,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-06-25T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bd134a9a-c5d5-eb11-a336-0050568a2d1a,D0140,9306d8c4-5a50-43f0-addf-5405a9392295
Lahardane - D0380,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bd1a7036-20e0-ed11-a34e-0050568a2d1a,D0380,49349f4f-3506-4142-a271-641c47f2967b
Durrow - D0289,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bd1d4b43-d41c-ef11-a367-0050568a2d1a,D0289,f933a143-8a49-4d33-860f-ac599930b32a
Tallanstown Sewerage Scheme - D0270,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-03-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bd5841b6-83cc-ed11-a34e-0050568a2d1a,D0270,97db42cd-6071-4b41-9e1b-d9ee53a663dc
Louisburgh - D0220,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-06-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bd5cd4b9-11a7-ea11-a326-0050568a2d1a,D0220,9c78391a-6546-4dc6-90f3-2645d366f6d5
Ballincollig - D0049,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-06-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bd5e52b7-fd13-ee11-a350-0050568a2d1a,D0049,d2b67f3f-cf1f-4487-96e5-993d2438a26e
Glenties - D0210,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-05-03T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bd629bb4-c5e9-ed11-a34f-0050568a2d1a,D0210,d16fdaed-1dac-4ab4-9425-865b898baab2
Killeshandra - D0499,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bd67375f-4ab2-eb11-a334-0050568a2d1a,D0499,4d5884d8-c53a-4b2d-8e0c-655d65d1faa0
Clonroche - D0404,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bd72c49f-9dc0-ec11-a341-0050568a2d1a,D0404,1a6df8a5-2f69-4876-bf8d-6e9cb62dea19
Boherbue and Environs - D0437,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bdc4393f-f8ea-eb11-a337-0050568a2d1a,D0437,50822259-96ee-4bae-9ebd-6062a9de9a97
Ballybunion - D0183,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bdcb58ce-559f-ea11-a326-0050568a2d1a,D0183,cc05510e-21c5-4712-8854-23a0a8404450
Moycullen - D0191,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bde756f6-70c5-ec11-a341-0050568a2d1a,D0191,598cdcee-95d9-4f78-aa93-0dc3bfc161f8
Dromcollagher Town and Environs - D0316,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bdfb89a0-d9d1-ec11-a342-0050568a2d1a,D0316,034b40cf-0bbe-4d9e-b641-06de3a81dcda
Swinford - D0068,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-10T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=be5165e3-a8b1-eb11-a334-0050568a2d1a,D0068,d4eade70-f8cb-40aa-986e-cb2a774d707b
Gowran - D0335,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-05-03T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=be6d625d-9ae9-ed11-a34f-0050568a2d1a,D0335,3cffd03a-3a88-450e-9bf9-d72f3cb614e0
Ballyvaughan Wastewater Treatment Plant - D0327,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=be887650-0686-ea11-a325-0050568a2d1a,D0327,daeffb89-5832-4c80-bed5-61897242443f
Arvagh - D0497,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=beb0148b-3423-ef11-a367-0050568a2d1a,D0497,fb98b6a4-2e7a-4d67-b970-0eebc0b37815
Bridgetown and Environs - D0231,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bec54b90-dfea-eb11-a337-0050568a2d1a,D0231,53330a91-4a32-45fc-b34b-f64f3cc80417
Ballinode - D0435,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bec8a4b0-519b-ea11-a326-0050568a2d1a,D0435,49624fa9-a660-4fe5-8e7b-1ed47f983a4e
Borris-in-Ossory - D0290,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-03-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bed32ee3-087d-eb11-a332-0050568a2d1a,D0290,bd5c9f41-2d1c-4767-b32a-e05b19568076
Dromcollagher Town and Environs - D0316,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-06-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bed965ce-c4ab-ea11-a327-0050568a2d1a,D0316,034b40cf-0bbe-4d9e-b641-06de3a81dcda
Dunlavin - D0476,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bee97975-9079-ea11-a325-0050568a2d1a,D0476,eef9cde1-df57-4792-ae0c-987e077938b8
Ballyhale-Knocktopher - D0530,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bef500f9-92b4-eb11-a334-0050568a2d1a,D0530,6f16d0ab-de70-497c-aaa6-08ea929ee7c1
Swords - D0024,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-03-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bef52757-5286-eb11-a333-0050568a2d1a,D0024,b6f6a05d-2001-434b-bbf5-49e2a3c8e6c2
Roscrea - D0025,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bef8c94c-4323-ef11-a367-0050568a2d1a,D0025,14967b7c-e42f-426d-a6c3-c764d10ebe48
Doneraile and Environs - D0300,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bf17118d-eeb3-eb11-a334-0050568a2d1a,D0300,03523f6e-b5d0-4c23-9fc2-611917ebd1b0
Castletroy - D0019,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bf2e3816-9fe5-ed11-a34f-0050568a2d1a,D0019,8fae4aa1-292e-41a5-8704-2eb536b48abe
Buncrana - D0125,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bf374694-a79a-ea11-a326-0050568a2d1a,D0125,7355d03c-0663-4366-a779-811726a9428e
Castlecomer - D0149,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bf59bf09-0ee0-ec11-a344-0050568a2d1a,D0149,61996e2b-59d4-406a-a5d0-5e53d9938308
Fermoy - D0058,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-06-19T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bf5c0fc0-19b2-ea11-a328-0050568a2d1a,D0058,e838565f-b2af-4676-88ad-4c698d3c2f1f
Kilcar - D0520,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-07-15T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bf7963b8-acc6-ea11-a328-0050568a2d1a,D0520,b6ff2074-5404-40f5-bd89-81f8adf5ade6
Kilkee - D0078,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bf9608cd-16d8-ec11-a344-0050568a2d1a,D0078,b4485e13-bae6-46c1-ad80-36a14cfb6022
Kilmainhamwood - D0481,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-03-18T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bf9ad6e3-dc87-eb11-a333-0050568a2d1a,D0481,17bc1635-dbf8-4af5-8b1f-b9ce8780ca95
Ballymore - D0509,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-04-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bfafa4f6-25a8-eb11-a334-0050568a2d1a,D0509,42e5deee-29b0-452b-a31d-76096447feaa
Cloyne - D0298,Annual Environmental Report,AER 2020 Rev 1,2025-04-22T00:00:00,Closed,2021-07-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bfd28c46-6ce9-eb11-a337-0050568a2d1a,D0298,2ca3b6c8-4e75-423a-98db-fa41b54f9eea
Smithborough - D0464,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bffa5810-b2eb-eb11-a337-0050568a2d1a,D0464,3dd4b2c2-9fb2-4a23-a7c1-311dff52c6e3
Future Pigs Limited - P0420,Requests for Approval and Site Reports,Removal of redundant septic tank and soak pit / percolation area,2025-04-22T00:00:00,Closed,2025-03-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bfff853a-c708-f011-a373-0050568a2d1a,P0420,ae069c33-5a18-4e3f-9666-3cf8a6512565
Ballymore - D0509,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c02ae482-851e-ef11-a367-0050568a2d1a,D0509,42e5deee-29b0-452b-a31d-76096447feaa
Doogort - D0367,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-06-03T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c02cb252-4dc4-eb11-a335-0050568a2d1a,D0367,d03d2dee-60c6-4702-8e78-dbcbdd2bd393
Balla - D0216,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c044e1b1-a3e5-ed11-a34f-0050568a2d1a,D0216,2a36d3cb-1852-4c7f-9b66-ff7490463257
Creeslough - D0534,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-19T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c04c7921-c6bf-ec11-a341-0050568a2d1a,D0534,d6dd543f-9b7f-4ab8-87b1-ff28ef26a7d9
Bangor Erris - D0215,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c0837c0a-3423-ef11-a367-0050568a2d1a,D0215,a3a107dc-126c-4ee0-b9ce-c25fae34b11f
Palatine Wastewater Treatment Plant - D0391,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-06-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c0a1be05-11d8-eb11-a336-0050568a2d1a,D0391,4b0c516c-90ca-4737-a985-7585b3b7250f
Castlepollard - D0105,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-03-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c0bd26b1-087d-eb11-a332-0050568a2d1a,D0105,77073f8f-10e7-4fbb-a9c2-a0a8d1ae40ec
Kinsale - D0132,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c0c80c08-9b8f-ea11-a325-0050568a2d1a,D0132,ca1418e2-37c6-4715-9a7b-5ed69a537db6
Cong - D0066,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c0d46ae4-15ea-eb11-a337-0050568a2d1a,D0066,2351896e-539e-4a46-9c14-8e8c790d2fcd
Monasterevin Town - D0177,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-03-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c0e7a824-96bd-ed11-a34d-0050568a2d1a,D0177,613edc45-7b94-4ff0-a363-97de29d6839b
Courtmacsherry and Timoleague - D0294,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c0ef41c3-689b-ea11-a326-0050568a2d1a,D0294,3a6eeb1b-6033-44e3-b45d-72e2eb2014f3
Clonakilty and Environs - D0051,Annual Environmental Report,AER 2020 Rev 1,2025-04-22T00:00:00,Closed,2021-07-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c0f6673a-6be9-eb11-a337-0050568a2d1a,D0051,51cd63dc-6ef4-4b3a-a3e0-77c5df0413ae
Falcarragh - D0343,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-11-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c100d56f-83a2-ef11-a36b-0050568a2d1a,D0343,56ee6083-6210-4d82-8e4e-c87a13c8fb20
Ballindine - D0355,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c114583b-42b2-eb11-a334-0050568a2d1a,D0355,c76825ba-c593-4906-bd7e-1fa7e9916c14
